code,id,equipement_id,date,x,voie,horodatage,vitesse,longueur
M7i,6460,6460,2019-02-18 01:15:57.048,12494135047.0,1.0,2494.0,135.0,47.0
M7i,6460,6460,2019-02-18 01:16:02.548,13423104042.0,1.0,3423.0,104.0,42.0
M7i,6460,6460,2019-02-18 01:16:20.548,15210110043.0,1.0,5210.0,110.0,43.0
M7i,6460,6460,2019-02-18 01:16:56.548,2871097038.0,0.0,2871.0,97.0,38.0
M7i,6460,6460,2019-02-18 01:17:57.049,2618135043.0,0.0,2618.0,135.0,43.0
M7i,6460,6460,2019-02-18 01:18:02.548,13414128039.0,1.0,3414.0,128.0,39.0
M7i,6460,6460,2019-02-18 01:18:08.548,13739099043.0,1.0,3739.0,99.0,43.0
M7i,6460,6460,2019-02-18 01:18:14.548,14276103039.0,1.0,4276.0,103.0,39.0
M7i,6460,6460,2019-02-18 01:18:26.548,15920076048.0,1.0,5920.0,76.0,48.0
M7i,6460,6460,2019-02-18 01:19:02.548,13091084168.0,1.0,3091.0,84.0,168.0
M7i,6460,6460,2019-02-18 01:19:15.048,4206112043.0,0.0,4206.0,112.0,43.0
M7i,6460,6460,2019-02-18 01:19:20.548,14904117047.0,1.0,4904.0,117.0,47.0
M7i,6460,6460,2019-02-18 01:19:26.548,15467105041.0,1.0,5467.0,105.0,41.0
M7i,6460,6460,2019-02-18 01:19:32.548,10032087033.0,1.0,32.0,87.0,33.0
M7i,6460,6460,2019-02-18 01:20:21.048,25204104018.0,2.0,5204.0,104.0,18.0
M7i,6460,6460,2019-02-18 01:20:32.548,10389099036.0,1.0,389.0,99.0,36.0
M7i,6460,6460,2019-02-18 01:20:38.548,1086112038.0,0.0,1086.0,112.0,38.0
M7i,6460,6460,2019-02-18 01:21:02.548,13323089041.0,1.0,3323.0,89.0,41.0
M7i,6460,6460,2019-02-18 01:21:14.548,14358102038.0,1.0,4358.0,102.0,38.0
M7i,6460,6460,2019-02-18 01:21:44.548,11468085106.0,1.0,1468.0,85.0,106.0
M7i,6460,6460,2019-02-18 01:21:51.048,2184097046.0,0.0,2184.0,97.0,46.0
M7i,6460,6460,2019-02-18 01:22:21.048,4894110038.0,0.0,4894.0,110.0,38.0
M7i,6460,6460,2019-02-18 01:22:32.548,10461104052.0,1.0,461.0,104.0,52.0
M7i,6460,6460,2019-02-18 01:22:38.548,10779105043.0,1.0,779.0,105.0,43.0
M7i,6460,6460,2019-02-18 01:23:08.548,3793085043.0,0.0,3793.0,85.0,43.0
M7i,6460,6460,2019-02-18 01:24:20.548,4860100041.0,0.0,4860.0,100.0,41.0
M7i,6460,6460,2019-02-18 01:24:56.548,2754091038.0,0.0,2754.0,91.0,38.0
M7i,6460,6460,2019-02-18 01:25:03.048,13002105041.0,1.0,3002.0,105.0,41.0
M7i,6460,6460,2019-02-18 01:25:38.573,1152081034.0,0.0,1152.0,81.0,34.0
M7i,6460,6460,2019-02-18 01:26:03.048,13322110035.0,1.0,3322.0,110.0,35.0
M7i,6460,6460,2019-02-18 01:27:02.548,3057158045.0,0.0,3057.0,158.0,45.0
M7i,6460,6460,2019-02-18 01:27:27.048,15527114039.0,1.0,5527.0,114.0,39.0
M7i,6460,6460,2019-02-18 01:28:21.048,5012100045.0,0.0,5012.0,100.0,45.0
M7i,6460,6460,2019-02-18 01:28:33.048,10029087063.0,1.0,29.0,87.0,63.0
M7i,6460,6460,2019-02-18 01:29:38.548,1019080039.0,0.0,1019.0,80.0,39.0
M7i,6460,6460,2019-02-18 01:29:44.549,11408087160.0,1.0,1408.0,87.0,160.0
M7i,6460,6460,2019-02-18 01:29:56.549,2762092043.0,0.0,2762.0,92.0,43.0
M7i,6460,6460,2019-02-18 01:30:02.549,3331100045.0,0.0,3331.0,100.0,45.0
M7i,6460,6460,2019-02-18 01:30:14.629,14363102042.0,1.0,4363.0,102.0,42.0
M7i,6460,6460,2019-02-18 01:30:32.548,10322174027.0,1.0,322.0,174.0,27.0
M7i,6460,6460,2019-02-18 01:30:50.548,11898110038.0,1.0,1898.0,110.0,38.0
M7i,6460,6460,2019-02-18 01:30:56.548,12430076056.0,1.0,2430.0,76.0,56.0
M7i,6460,6460,2019-02-18 01:31:15.049,4340080044.0,0.0,4340.0,80.0,44.0
M7i,6460,6460,2019-02-18 01:31:26.549,15492104044.0,1.0,5492.0,104.0,44.0
M7i,6460,6460,2019-02-18 01:31:32.548,246093045.0,0.0,246.0,93.0,45.0
M7i,6460,6460,2019-02-18 01:31:38.548,10680163037.0,1.0,680.0,163.0,37.0
M7i,6460,6460,2019-02-18 01:31:56.548,2556080039.0,0.0,2556.0,80.0,39.0
M7i,6460,6460,2019-02-18 01:32:09.048,13784128044.0,1.0,3784.0,128.0,44.0
M7i,6460,6460,2019-02-18 01:32:26.549,15995121033.0,1.0,5995.0,121.0,33.0
M7i,6460,6460,2019-02-18 01:32:32.548,10056118038.0,1.0,56.0,118.0,38.0
M7i,6460,6460,2019-02-18 01:33:08.548,13889082044.0,1.0,3889.0,82.0,44.0
M7i,6460,6460,2019-02-18 01:33:33.049,10177102039.0,1.0,177.0,102.0,39.0
M7i,6460,6460,2019-02-18 01:34:38.548,10690140047.0,1.0,690.0,140.0,47.0
M7i,6460,6460,2019-02-18 01:34:45.048,21326147040.0,2.0,1326.0,147.0,40.0
M7i,6460,6460,2019-02-18 01:34:56.548,2817109047.0,0.0,2817.0,109.0,47.0
M7i,6460,6460,2019-02-18 01:35:38.548,722105045.0,0.0,722.0,105.0,45.0
M7i,6460,6460,2019-02-18 01:35:45.048,1700095036.0,0.0,1700.0,95.0,36.0
M7i,6460,6460,2019-02-18 01:36:02.548,23438121025.0,2.0,3438.0,121.0,25.0
M7i,6460,6460,2019-02-18 01:37:02.548,3561108039.0,0.0,3561.0,108.0,39.0
M7i,6460,6460,2019-02-18 01:37:26.548,5438080032.0,0.0,5438.0,80.0,32.0
M7i,6460,6460,2019-02-18 01:38:20.549,15139099059.0,1.0,5139.0,99.0,59.0
M7i,6460,6460,2019-02-18 01:38:33.048,20272147031.0,2.0,272.0,147.0,31.0
M7i,6460,6460,2019-02-18 01:38:44.573,11527087050.0,1.0,1527.0,87.0,50.0
M7i,6460,6460,2019-02-18 01:38:56.577,12670100056.0,1.0,2670.0,100.0,56.0
M7i,6460,6460,2019-02-18 01:39:50.548,12149108042.0,1.0,2149.0,108.0,42.0
M7i,6460,6460,2019-02-18 01:40:09.548,13712100044.0,1.0,3712.0,100.0,44.0
M7i,6460,6460,2019-02-18 01:41:33.049,405078168.0,0.0,405.0,78.0,168.0
M7i,6460,6460,2019-02-18 01:41:39.049,21094111042.0,2.0,1094.0,111.0,42.0
M7i,6460,6460,2019-02-18 01:41:44.548,1224095046.0,0.0,1224.0,95.0,46.0
M7i,6460,6460,2019-02-18 01:42:08.548,3603100039.0,0.0,3603.0,100.0,39.0
M7i,6460,6460,2019-02-18 01:42:50.549,2301081041.0,0.0,2301.0,81.0,41.0
M7i,6460,6460,2019-02-18 01:42:56.549,12999100036.0,1.0,2999.0,100.0,36.0
M7i,6460,6460,2019-02-18 01:43:20.606,14825086103.0,1.0,4825.0,86.0,103.0
M7i,6460,6460,2019-02-18 01:43:38.548,1092087041.0,0.0,1092.0,87.0,41.0
M7i,6460,6460,2019-02-18 01:43:50.549,1941087035.0,0.0,1941.0,87.0,35.0
M7i,6460,6460,2019-02-18 01:44:15.049,14239161041.0,1.0,4239.0,161.0,41.0
M7i,6460,6460,2019-02-18 01:44:26.549,15521093038.0,1.0,5521.0,93.0,38.0
M7i,6460,6460,2019-02-18 01:44:33.048,10407120044.0,1.0,407.0,120.0,44.0
M7i,6460,6460,2019-02-18 01:46:02.549,13517103035.0,1.0,3517.0,103.0,35.0
M7i,6460,6460,2019-02-18 01:46:08.549,3930113045.0,0.0,3930.0,113.0,45.0
M7i,6460,6460,2019-02-18 01:46:27.048,5851090040.0,0.0,5851.0,90.0,40.0
M7i,6460,6460,2019-02-18 01:46:32.548,10025106040.0,1.0,25.0,106.0,40.0
M7i,6460,6460,2019-02-18 01:47:03.048,13050101043.0,1.0,3050.0,101.0,43.0
M7i,6460,6460,2019-02-18 01:47:40.904,11068102038.0,1.0,1068.0,102.0,38.0
M7i,6460,6460,2019-02-18 01:47:57.065,12721113042.0,1.0,2721.0,113.0,42.0
M7i,6460,6460,2019-02-18 01:48:03.069,13278108039.0,1.0,3278.0,108.0,39.0
M7i,6460,6460,2019-02-18 01:48:20.55,5152084038.0,0.0,5152.0,84.0,38.0
M7i,6460,6460,2019-02-18 01:48:33.048,103101052.0,0.0,103.0,101.0,52.0
M7i,6460,6460,2019-02-18 01:48:44.549,11243125042.0,1.0,1243.0,125.0,42.0
M7i,6460,6460,2019-02-18 01:49:56.548,2669082036.0,0.0,2669.0,82.0,36.0
M7i,6460,6460,2019-02-18 01:50:15.049,24346108038.0,2.0,4346.0,108.0,38.0
M7i,6460,6460,2019-02-18 01:50:20.548,5241103044.0,0.0,5241.0,103.0,44.0
M7i,6460,6460,2019-02-18 01:50:32.548,10343075042.0,1.0,343.0,75.0,42.0
M7i,6460,6460,2019-02-18 01:51:14.548,4360088047.0,0.0,4360.0,88.0,47.0
M7i,6460,6460,2019-02-18 01:51:32.548,10207101046.0,1.0,207.0,101.0,46.0
M7i,6460,6460,2019-02-18 01:51:50.548,2062064036.0,0.0,2062.0,64.0,36.0
M7i,6460,6460,2019-02-18 01:52:33.049,10270072035.0,1.0,270.0,72.0,35.0
M7i,6460,6460,2019-02-18 01:53:21.049,15228100040.0,1.0,5228.0,100.0,40.0
M7i,6460,6460,2019-02-18 01:53:26.548,5810078033.0,0.0,5810.0,78.0,33.0
M7i,6460,6460,2019-02-18 01:53:38.548,1030055036.0,0.0,1030.0,55.0,36.0
M7i,6460,6460,2019-02-18 01:54:14.548,4643121047.0,0.0,4643.0,121.0,47.0
M7i,6460,6460,2019-02-18 01:54:20.548,24845133036.0,2.0,4845.0,133.0,36.0
M7i,6460,6460,2019-02-18 01:54:44.548,1731087038.0,0.0,1731.0,87.0,38.0
M7i,6460,6460,2019-02-18 01:56:44.565,1697081042.0,0.0,1697.0,81.0,42.0
M7i,6460,6460,2019-02-18 01:57:32.548,10066111039.0,1.0,66.0,111.0,39.0
M7i,6460,6460,2019-02-18 01:58:26.548,5970133044.0,0.0,5970.0,133.0,44.0
M7i,6460,6460,2019-02-18 01:58:56.548,12757125039.0,1.0,2757.0,125.0,39.0
M7i,6460,6460,2019-02-18 01:59:33.048,299098040.0,0.0,299.0,98.0,40.0
M7i,6460,6460,2019-02-18 01:59:50.548,1852103044.0,0.0,1852.0,103.0,44.0
M7i,6460,6460,2019-02-18 02:00:02.548,3404112037.0,0.0,3404.0,112.0,37.0
M7i,6460,6460,2019-02-18 02:00:20.548,25184113041.0,2.0,5184.0,113.0,41.0
M7i,6460,6460,2019-02-18 02:00:26.548,15494086163.0,1.0,5494.0,86.0,163.0
M7i,6460,6460,2019-02-18 02:00:56.549,12908077035.0,1.0,2908.0,77.0,35.0
M7i,6460,6460,2019-02-18 02:01:09.048,3771103045.0,0.0,3771.0,103.0,45.0
M7i,6460,6460,2019-02-18 02:01:39.048,10960113049.0,1.0,960.0,113.0,49.0
M7i,6460,6460,2019-02-18 02:01:50.548,1956102042.0,0.0,1956.0,102.0,42.0
M7i,6460,6460,2019-02-18 02:02:08.548,13825138039.0,1.0,3825.0,138.0,39.0
M7i,6460,6460,2019-02-18 02:02:14.548,4566100040.0,0.0,4566.0,100.0,40.0
M7i,6460,6460,2019-02-18 02:02:20.548,15173100044.0,1.0,5173.0,100.0,44.0
M7i,6460,6460,2019-02-18 02:02:32.548,37091032.0,0.0,37.0,91.0,32.0
M7i,6460,6460,2019-02-18 02:02:56.549,2448087040.0,0.0,2448.0,87.0,40.0
M7i,6460,6460,2019-02-18 02:03:02.548,13563124038.0,1.0,3563.0,124.0,38.0
M7i,6460,6460,2019-02-18 02:03:26.548,5484088046.0,0.0,5484.0,88.0,46.0
M7i,6460,6460,2019-02-18 02:04:03.085,13579088180.0,1.0,3579.0,88.0,180.0
M7i,6460,6460,2019-02-18 02:04:20.548,15003085083.0,1.0,5003.0,85.0,83.0
M7i,6460,6460,2019-02-18 02:04:50.548,12345104039.0,1.0,2345.0,104.0,39.0
M7i,6460,6460,2019-02-18 02:05:26.548,5619120031.0,0.0,5619.0,120.0,31.0
M7i,6460,6460,2019-02-18 02:06:15.049,4777103044.0,0.0,4777.0,103.0,44.0
M7i,6460,6460,2019-02-18 02:07:21.048,4876087040.0,0.0,4876.0,87.0,40.0
M7i,6460,6460,2019-02-18 02:07:38.548,10823122055.0,1.0,823.0,122.0,55.0
M7i,6460,6460,2019-02-18 02:07:44.548,11284116039.0,1.0,1284.0,116.0,39.0
M7i,6460,6460,2019-02-18 02:08:15.049,4550087039.0,0.0,4550.0,87.0,39.0
M7i,6460,6460,2019-02-18 02:08:20.548,5173096038.0,0.0,5173.0,96.0,38.0
M7i,6460,6460,2019-02-18 02:08:33.048,112101042.0,0.0,112.0,101.0,42.0
M7i,6460,6460,2019-02-18 02:09:08.548,3680097053.0,0.0,3680.0,97.0,53.0
M7i,6460,6460,2019-02-18 02:09:32.549,519099041.0,0.0,519.0,99.0,41.0
M7i,6460,6460,2019-02-18 02:10:15.049,4658113029.0,0.0,4658.0,113.0,29.0
M7i,6460,6460,2019-02-18 02:10:21.048,4933108041.0,0.0,4933.0,108.0,41.0
M7i,6460,6460,2019-02-18 02:10:32.548,221093047.0,0.0,221.0,93.0,47.0
M7i,6460,6460,2019-02-18 02:10:39.048,703113049.0,0.0,703.0,113.0,49.0
M7i,6460,6460,2019-02-18 02:10:44.548,11794120042.0,1.0,1794.0,120.0,42.0
M7i,6460,6460,2019-02-18 02:10:57.049,2826088049.0,0.0,2826.0,88.0,49.0
M7i,6460,6460,2019-02-18 02:11:08.548,3716100040.0,0.0,3716.0,100.0,40.0
M7i,6460,6460,2019-02-18 02:11:38.548,764095034.0,0.0,764.0,95.0,34.0
M7i,6460,6460,2019-02-18 02:12:08.548,3614079168.0,0.0,3614.0,79.0,168.0
M7i,6460,6460,2019-02-18 02:12:57.048,12738103043.0,1.0,2738.0,103.0,43.0
M7i,6460,6460,2019-02-18 02:13:26.549,15779102040.0,1.0,5779.0,102.0,40.0
M7i,6460,6460,2019-02-18 02:14:38.548,889085042.0,0.0,889.0,85.0,42.0
M7i,6460,6460,2019-02-18 02:14:44.548,11200097043.0,1.0,1200.0,97.0,43.0
M7i,6460,6460,2019-02-18 02:14:50.548,11937117027.0,1.0,1937.0,117.0,27.0
M7i,6460,6460,2019-02-18 02:15:03.048,13523094035.0,1.0,3523.0,94.0,35.0
M7i,6460,6460,2019-02-18 02:15:39.048,11011068042.0,1.0,1011.0,68.0,42.0
M7i,6460,6460,2019-02-18 02:15:50.548,11990087163.0,1.0,1990.0,87.0,163.0
M7i,6460,6460,2019-02-18 02:16:14.548,4509094047.0,0.0,4509.0,94.0,47.0
M7i,6460,6460,2019-02-18 02:16:26.548,5533078040.0,0.0,5533.0,78.0,40.0
M7i,6460,6460,2019-02-18 02:16:44.549,11485088089.0,1.0,1485.0,88.0,89.0
M7i,6460,6460,2019-02-18 02:17:32.548,10072085091.0,1.0,72.0,85.0,91.0
M7i,6460,6460,2019-02-18 02:17:56.548,2694083052.0,0.0,2694.0,83.0,52.0
M7i,6460,6460,2019-02-18 02:18:09.048,13750087166.0,1.0,3750.0,87.0,166.0
M7i,6460,6460,2019-02-18 02:18:38.549,10737105039.0,1.0,737.0,105.0,39.0
M7i,6460,6460,2019-02-18 02:18:57.049,12911085047.0,1.0,2911.0,85.0,47.0
M7i,6460,6460,2019-02-18 02:19:03.048,13456082036.0,1.0,3456.0,82.0,36.0
M7i,6460,6460,2019-02-18 02:19:08.548,23731140022.0,2.0,3731.0,140.0,22.0
M7i,6460,6460,2019-02-18 02:19:21.048,5212072163.0,0.0,5212.0,72.0,163.0
M7i,6460,6460,2019-02-18 02:20:50.548,1931096043.0,0.0,1931.0,96.0,43.0
M7i,6460,6460,2019-02-18 02:21:20.548,14883103038.0,1.0,4883.0,103.0,38.0
M7i,6460,6460,2019-02-18 02:21:38.548,725089042.0,0.0,725.0,89.0,42.0
M7i,6460,6460,2019-02-18 02:22:51.048,11866086044.0,1.0,1866.0,86.0,44.0
M7i,6460,6460,2019-02-18 02:23:39.048,1105109050.0,0.0,1105.0,109.0,50.0
M7i,6460,6460,2019-02-18 02:24:02.548,3014080040.0,0.0,3014.0,80.0,40.0
M7i,6460,6460,2019-02-18 02:25:15.111,4438076073.0,0.0,4438.0,76.0,73.0
M7i,6460,6460,2019-02-18 02:25:32.548,10569103045.0,1.0,569.0,103.0,45.0
M7i,6460,6460,2019-02-18 02:25:56.902,12652075044.0,1.0,2652.0,75.0,44.0
M7i,6460,6460,2019-02-18 02:26:26.548,15742087161.0,1.0,5742.0,87.0,161.0
M7i,6460,6460,2019-02-18 02:26:51.048,2317072116.0,0.0,2317.0,72.0,116.0
M7i,6460,6460,2019-02-18 02:27:14.549,4654080036.0,0.0,4654.0,80.0,36.0
M7i,6460,6460,2019-02-18 02:27:20.548,5054097049.0,0.0,5054.0,97.0,49.0
M7i,6460,6460,2019-02-18 02:27:44.548,11728089039.0,1.0,1728.0,89.0,39.0
M7i,6460,6460,2019-02-18 02:27:57.049,2712100038.0,0.0,2712.0,100.0,38.0
M7i,6460,6460,2019-02-18 02:28:33.048,69102046.0,0.0,69.0,102.0,46.0
M7i,6460,6460,2019-02-18 02:28:45.048,1375098044.0,0.0,1375.0,98.0,44.0
M7i,6460,6460,2019-02-18 02:28:56.548,2909093040.0,0.0,2909.0,93.0,40.0
M7i,6460,6460,2019-02-18 02:29:27.548,5503087035.0,0.0,5503.0,87.0,35.0
M7i,6460,6460,2019-02-18 02:29:45.048,11240100037.0,1.0,1240.0,100.0,37.0
M7i,6460,6460,2019-02-18 02:30:50.548,1880124041.0,0.0,1880.0,124.0,41.0
M7i,6460,6460,2019-02-18 02:31:09.049,3702111044.0,0.0,3702.0,111.0,44.0
M7i,6460,6460,2019-02-18 02:31:32.548,373081043.0,0.0,373.0,81.0,43.0
M7i,6460,6460,2019-02-18 02:31:50.548,12043089087.0,1.0,2043.0,89.0,87.0
M7i,6460,6460,2019-02-18 02:32:02.549,3259072038.0,0.0,3259.0,72.0,38.0
M7i,6460,6460,2019-02-18 02:32:21.048,5333069037.0,0.0,5333.0,69.0,37.0
M7i,6460,6460,2019-02-18 02:33:44.548,11381106041.0,1.0,1381.0,106.0,41.0
M7i,6460,6460,2019-02-18 02:34:38.548,11035124040.0,1.0,1035.0,124.0,40.0
M7i,6460,6460,2019-02-18 02:34:45.048,11301086163.0,1.0,1301.0,86.0,163.0
M7i,6460,6460,2019-02-18 02:34:50.548,1990093070.0,0.0,1990.0,93.0,70.0
M7i,6460,6460,2019-02-18 02:36:56.549,2747112049.0,0.0,2747.0,112.0,49.0
M7i,6460,6460,2019-02-18 02:37:02.549,3397114039.0,0.0,3397.0,114.0,39.0
M7i,6460,6460,2019-02-18 02:37:08.549,4197110041.0,0.0,4197.0,110.0,41.0
M7i,6460,6460,2019-02-18 02:37:21.048,15110110044.0,1.0,5110.0,110.0,44.0
M7i,6460,6460,2019-02-18 02:37:39.048,854117040.0,0.0,854.0,117.0,40.0
M7i,6460,6460,2019-02-18 02:38:02.548,3524072040.0,0.0,3524.0,72.0,40.0
M7i,6460,6460,2019-02-18 02:38:08.55,4081113044.0,0.0,4081.0,113.0,44.0
M7i,6460,6460,2019-02-18 02:38:14.548,4561112040.0,0.0,4561.0,112.0,40.0
M7i,6460,6460,2019-02-18 02:38:32.548,17103039.0,0.0,17.0,103.0,39.0
M7i,6460,6460,2019-02-18 02:38:38.548,11011118042.0,1.0,1011.0,118.0,42.0
M7i,6460,6460,2019-02-18 02:39:02.548,3086114044.0,0.0,3086.0,114.0,44.0
M7i,6460,6460,2019-02-18 02:39:08.549,13960092040.0,1.0,3960.0,92.0,40.0
M7i,6460,6460,2019-02-18 02:39:44.548,1696112044.0,0.0,1696.0,112.0,44.0
M7i,6460,6460,2019-02-18 02:39:51.048,2011116045.0,0.0,2011.0,116.0,45.0
M7i,6460,6460,2019-02-18 02:40:20.548,5007105039.0,0.0,5007.0,105.0,39.0
M7i,6460,6460,2019-02-18 02:40:32.549,10519122041.0,1.0,519.0,122.0,41.0
M7i,6460,6460,2019-02-18 02:40:38.548,724116043.0,0.0,724.0,116.0,43.0
M7i,6460,6460,2019-02-18 02:40:44.548,11506105043.0,1.0,1506.0,105.0,43.0
M7i,6460,6460,2019-02-18 02:41:14.549,14463122051.0,1.0,4463.0,122.0,51.0
M7i,6460,6460,2019-02-18 02:41:44.549,1213136040.0,0.0,1213.0,136.0,40.0
M7i,6460,6460,2019-02-18 02:42:03.048,3027106041.0,0.0,3027.0,106.0,41.0
M7i,6460,6460,2019-02-18 02:42:20.549,5133083171.0,0.0,5133.0,83.0,171.0
M7i,6460,6460,2019-02-18 02:42:44.548,1780098044.0,0.0,1780.0,98.0,44.0
M7i,6460,6460,2019-02-18 02:42:51.048,2387109053.0,0.0,2387.0,109.0,53.0
M7i,6460,6460,2019-02-18 02:42:57.048,2971104044.0,0.0,2971.0,104.0,44.0
M7i,6460,6460,2019-02-18 02:43:33.048,382105044.0,0.0,382.0,105.0,44.0
M7i,6460,6460,2019-02-18 02:43:44.548,1484130046.0,0.0,1484.0,130.0,46.0
M7i,6460,6460,2019-02-18 02:43:56.548,12592120040.0,1.0,2592.0,120.0,40.0
M7i,6460,6460,2019-02-18 02:44:20.548,15044103040.0,1.0,5044.0,103.0,40.0
M7i,6460,6460,2019-02-18 02:45:02.549,13310089154.0,1.0,3310.0,89.0,154.0
M7i,6460,6460,2019-02-18 02:45:08.549,13746102044.0,1.0,3746.0,102.0,44.0
M7i,6460,6460,2019-02-18 02:45:20.549,5298103046.0,0.0,5298.0,103.0,46.0
M7i,6460,6460,2019-02-18 02:45:27.048,15646110041.0,1.0,5646.0,110.0,41.0
M7i,6460,6460,2019-02-18 02:45:44.548,21359125043.0,2.0,1359.0,125.0,43.0
M7i,6460,6460,2019-02-18 02:45:51.048,2366077042.0,0.0,2366.0,77.0,42.0
M7i,6460,6460,2019-02-18 02:46:14.549,4309102038.0,0.0,4309.0,102.0,38.0
M7i,6460,6460,2019-02-18 02:46:20.549,15177091046.0,1.0,5177.0,91.0,46.0
M7i,6460,6460,2019-02-18 02:46:33.548,225097044.0,0.0,225.0,97.0,44.0
M7i,6460,6460,2019-02-18 02:46:56.549,12940091060.0,1.0,2940.0,91.0,60.0
M7i,6460,6460,2019-02-18 02:47:50.548,11949130039.0,1.0,1949.0,130.0,39.0
M7i,6460,6460,2019-02-18 02:48:02.548,3367078039.0,0.0,3367.0,78.0,39.0
M7i,6460,6460,2019-02-18 02:48:08.549,13709110048.0,1.0,3709.0,110.0,48.0
M7i,6460,6460,2019-02-18 02:48:26.548,5911102046.0,0.0,5911.0,102.0,46.0
M7i,6460,6460,2019-02-18 02:48:32.549,10317108039.0,1.0,317.0,108.0,39.0
M7i,6460,6460,2019-02-18 02:48:44.549,1282104073.0,0.0,1282.0,104.0,73.0
M7i,6460,6460,2019-02-18 02:48:56.548,2866108073.0,0.0,2866.0,108.0,73.0
M7i,6460,6460,2019-02-18 02:49:02.548,13050104038.0,1.0,3050.0,104.0,38.0
M7i,6460,6460,2019-02-18 02:49:20.548,5210083038.0,0.0,5210.0,83.0,38.0
M7i,6460,6460,2019-02-18 02:49:39.048,11137071097.0,1.0,1137.0,71.0,97.0
M7i,6460,6460,2019-02-18 02:49:51.048,2267102039.0,0.0,2267.0,102.0,39.0
M7i,6460,6460,2019-02-18 02:50:02.549,13048118037.0,1.0,3048.0,118.0,37.0
M7i,6460,6460,2019-02-18 02:50:20.548,15323125028.0,1.0,5323.0,125.0,28.0
M7i,6460,6460,2019-02-18 02:50:39.049,687150048.0,0.0,687.0,150.0,48.0
M7i,6460,6460,2019-02-18 02:51:02.548,3270100045.0,0.0,3270.0,100.0,45.0
M7i,6460,6460,2019-02-18 02:51:08.548,13883083086.0,1.0,3883.0,83.0,86.0
M7i,6460,6460,2019-02-18 02:51:32.548,10115120042.0,1.0,115.0,120.0,42.0
M7i,6460,6460,2019-02-18 02:51:44.548,1639091039.0,0.0,1639.0,91.0,39.0
M7i,6460,6460,2019-02-18 02:51:57.049,12534109041.0,1.0,2534.0,109.0,41.0
M7i,6460,6460,2019-02-18 02:52:44.548,1347094037.0,0.0,1347.0,94.0,37.0
M7i,6460,6460,2019-02-18 02:53:38.548,10669130043.0,1.0,669.0,130.0,43.0
M7i,6460,6460,2019-02-18 02:54:20.561,4811108044.0,0.0,4811.0,108.0,44.0
M7i,6460,6460,2019-02-18 02:54:44.577,1692094041.0,0.0,1692.0,94.0,41.0
M7i,6460,6460,2019-02-18 02:54:56.548,12613100041.0,1.0,2613.0,100.0,41.0
M7i,6460,6460,2019-02-18 02:55:14.548,14339072038.0,1.0,4339.0,72.0,38.0
M7i,6460,6460,2019-02-18 02:55:44.548,11247081041.0,1.0,1247.0,81.0,41.0
M7i,6460,6460,2019-02-18 02:55:51.048,1811125041.0,0.0,1811.0,125.0,41.0
M7i,6460,6460,2019-02-18 02:56:21.048,15081071021.0,1.0,5081.0,71.0,21.0
M7i,6460,6460,2019-02-18 02:57:33.048,72101038.0,0.0,72.0,101.0,38.0
M7i,6460,6460,2019-02-18 02:57:44.548,1203122045.0,0.0,1203.0,122.0,45.0
M7i,6460,6460,2019-02-18 02:58:08.548,13767112057.0,1.0,3767.0,112.0,57.0
M7i,6460,6460,2019-02-18 02:58:32.548,23100040.0,0.0,23.0,100.0,40.0
M7i,6460,6460,2019-02-18 02:59:45.048,11418101043.0,1.0,1418.0,101.0,43.0
M7i,6460,6460,2019-02-18 03:01:02.548,3181077039.0,0.0,3181.0,77.0,39.0
M7i,6460,6460,2019-02-18 03:01:26.548,5638112035.0,0.0,5638.0,112.0,35.0
M7i,6460,6460,2019-02-18 03:01:38.549,675092042.0,0.0,675.0,92.0,42.0
M7i,6460,6460,2019-02-18 03:01:51.049,11843093038.0,1.0,1843.0,93.0,38.0
M7i,6460,6460,2019-02-18 03:02:09.048,13901081163.0,1.0,3901.0,81.0,163.0
M7i,6460,6460,2019-02-18 03:03:26.548,5710071038.0,0.0,5710.0,71.0,38.0
M7i,6460,6460,2019-02-18 03:03:44.548,11764105046.0,1.0,1764.0,105.0,46.0
M7i,6460,6460,2019-02-18 03:05:08.549,3829081039.0,0.0,3829.0,81.0,39.0
M7i,6460,6460,2019-02-18 03:05:14.548,4616112038.0,0.0,4616.0,112.0,38.0
M7i,6460,6460,2019-02-18 03:05:27.048,15712093049.0,1.0,5712.0,93.0,49.0
M7i,6460,6460,2019-02-18 03:05:56.548,12951112052.0,1.0,2951.0,112.0,52.0
M7i,6460,6460,2019-02-18 03:06:15.049,4716102035.0,0.0,4716.0,102.0,35.0
M7i,6460,6460,2019-02-18 03:07:02.548,13063108033.0,1.0,3063.0,108.0,33.0
M7i,6460,6460,2019-02-18 03:07:50.548,12167091167.0,1.0,2167.0,91.0,167.0
M7i,6460,6460,2019-02-18 03:08:32.548,453106040.0,0.0,453.0,106.0,40.0
M7i,6460,6460,2019-02-18 03:08:56.548,2433103046.0,0.0,2433.0,103.0,46.0
M7i,6460,6460,2019-02-18 03:09:26.581,5778088098.0,0.0,5778.0,88.0,98.0
M7i,6460,6460,2019-02-18 03:09:50.548,2216097041.0,0.0,2216.0,97.0,41.0
M7i,6460,6460,2019-02-18 03:10:08.548,13663110036.0,1.0,3663.0,110.0,36.0
M7i,6460,6460,2019-02-18 03:11:02.548,3016073040.0,0.0,3016.0,73.0,40.0
